,Stock,Name,전화번호/0A1090,중분류/0A1132,PER(FY End)/0D2103,Dividend Yield(FY End)/0D2153,PBR(FY End)/0D2123,기말주가/0D1133,유동자산(계)/012000,유동부채(계)/016000,부채비율/093060,유동비율/193020,자기자본순이익율/092070,매출액/121000,재고자산회전율1/194080,매출채권회전율/194120,EBITDA/0D2010,주당순이익/0D2001,주당순이익/0D2001.1,PCR(FY End)/0D2133,매출액증가율/091060,영업이익(손실)/125000,Final Grade,Environment,Social,Governance
1372,17900.0,광전자,063-835-7111,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",37.95774647887,0.0,0.76608639294,2695.0,119535202000.0,22720714000.0,19.08,526.11,3.53,79896528000.0,6.94,4.51,5801814000.0,-295,71,228.97196261682,11.19,2035799000.0,C,D,D,B+
1373,44180.0,KD,031-706-8577,F41000/종합 건설업,,0.0,0.76069680873,1455.0,66148733000.0,45597175000.0,416.05,145.07,-16.27,2165148000.0,0.09,0.41,-3492185000.0,-468,-132,,-83.48,-3683345000.0,1373,1373,1373,1373
1374,5360.0,모나미,031-216-0153,G46000/도매 및 상품중개업,103.55932203389,0.0,1.65110591668,6110.0,98351607000.0,50032134000.0,130.16,196.58,3.1,49776574000.0,7.44,7.67,3243976000.0,75,59,,6.06,2132702000.0,D,D,C,D
1375,2450.0,삼익악기,1688-3151,C33000/기타 제품 제조업,3.91732283464,0.0,0.83759144057,1990.0,104227220000.0,120323086000.0,71.59,86.62,43.24,67122459000.0,13.8,8.22,7293615000.0,51,508,193.76825705939,35.66,6235898000.0,B+,A,A,B
1376,15020.0,이스타코,02-2643-7922,L68000/부동산업,350.0,0.0,5.83553445597,6650.0,12562292000.0,15828624000.0,47.65,79.36,3.02,3298334000.0,0.76,6.6,570491000.0,-1,19,,17.73,264832000.0,B,C,B,B+
1377,91090.0,세원이앤씨,055-269-7000,C25000/금속가공제품 제조업;기계 및 가구 제외,19.95145631067,0.0,0.82784124784,2055.0,103577730000.0,110584162000.0,74.3,93.66,8.34,37137285000.0,6.64,1.7,-3199855000.0,-428,103,9.20863954113,-44.1,-4765040000.0,1377,1377,1377,1377
1378,49430.0,코메론,051-290-3100,"C27000/의료, 정밀, 광학기기 및 시계 제조업",16.31205673758,0.0,0.92469480763,16100.0,75677042000.0,9331810000.0,6.38,810.96,10.98,34588288000.0,9.94,3.42,7413457000.0,1490,987,18.03335610837,31.8,6622417000.0,1378,1378,1378,1378
1379,14910.0,성문전자,031-650-2800,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",124.1304347826,0.0,2.10364213768,2855.0,12200200000.0,4098069000.0,20.14,297.71,3.09,12628136000.0,11.57,4.23,832664000.0,-103,23,1359.5238095238,22.95,201272000.0,,,,B+
1380,41520.0,이라이콤,031-213-3881-7,G46000/도매 및 상품중개업,40.80882352941,0.0,0.69160559041,11100.0,152230267000.0,27869132000.0,16.36,546.23,3.34,73688308000.0,68.04,2.28,704992000.0,-116,272,37.7461148706,-22.89,314995000.0,1380,1380,1380,1380
1381,18700.0,바른손,031-727-9704,G46000/도매 및 상품중개업,5.00844594594,0.0,1.99209879197,2965.0,42312793000.0,12773661000.0,28.02,331.25,68.91,15502737000.0,8.18,10.55,-691414000.0,-297,592,67.58604969227,,-884170000.0,1381,1381,1381,1381
1382,223250.0,드림씨아이에스,02-2010-4500,M70000/연구개발업,169.27083333333,0.0,2.45239708609,16250.0,44680464000.0,13071374000.0,43.8,341.82,2.88,10999590000.0,,2.18,996739000.0,984,96,42.95419100737,-7.08,502093000.0,1382,1382,1382,1382
1383,140410.0,메지온,02-560-8000,M70000/연구개발업,,0.0,24.77867764879,136700.0,52309250000.0,14989853000.0,35.0,348.96,-20.52,12337583000.0,2.72,9.49,-2276179000.0,-1925,-620,,5.73,-2779825000.0,B,D,B,B+
1384,105740.0,디케이락,055-338-0114,C29000/기타 기계 및 장비 제조업,26.04166666666,0.0,1.14245813119,12500.0,67986293000.0,34710479000.0,59.74,195.87,8.73,42683610000.0,3.26,3.51,4935109000.0,11,480,12.93112366292,17.4,3535356000.0,1384,1384,1384,1384
1385,15360.0,예스코홀딩스,02-3390-3010,M71000/전문서비스업,8.7689133425,0.0,0.49745905716,38250.0,182745294000.0,73216909000.0,28.45,249.59,8.14,18595459000.0,,,,-16880,4362,7.90988725567,3.29,9999659000.0,B+,B,B+,B+
1386,15350.0,부산도시가스,051-607-1178,"D35000/전기, 가스, 증기 및 공기조절 공급업",22.35081374321,0.0,0.81643685554,61800.0,282397161000.0,130697518000.0,35.41,216.07,6.5,504821275000.0,636.3,9.81,33097174000.0,17935,2765,16.46695816913,-7.94,33097174000.0,C,D,C,B
1387,34590.0,인천도시가스,1600-0002,"D35000/전기, 가스, 증기 및 공기조절 공급업",24.63519313304,0.0,0.65496687396,28700.0,149020063000.0,69361520000.0,78.47,214.85,4.98,273500361000.0,888.84,8.25,12321168000.0,2911,1165,1.35762424272,-7.52,4463497000.0,B,D,B,B+
1388,18670.0,SK가스,02-6200-8114,G46000/도매 및 상품중개업,8.79081449587,0.0,0.64765863473,122500.0,2049745942000.0,1412625045000.0,156.05,145.1,14.39,2409066571000.0,14.55,8.14,123608120000.0,20721,13935,15.27480940778,25.39,71700750000.0,B,B,D,B+
1389,15760.0,한국전력공사,061-345-3114,"D35000/전기, 가스, 증기 및 공기조절 공급업",,0.0,0.31140799648,24850.0,8722604000000.0,23780556000000.0,122.51,36.68,-4.61,28260429000000.0,278.24,8.57,-39949000000.0,3040,-1879,15.15428710818,1.45,-2005053000000.0,A,A,A+,A
1390,122450.0,케이엠에이치,02-2647-1255,J60000/방송업,96.85314685314,0.0,4.33468120532,13850.0,72247012000.0,125773837000.0,87.75,57.44,8.69,16984936000.0,,5.25,6595551000.0,152,143,89.06179666902,4.63,3268217000.0,1390,1390,1390,1390
1391,257720.0,실리콘투,031-789-3850,G46000/도매 및 상품중개업,,,,,32761733000.0,11411121000.0,34.73,287.1,25.49,64815037000.0,9.64,15.37,,,,,,5330136000.0,1391,1391,1391,1391
1392,58470.0,리노공업,051-831-3232,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",49.4923857868,0.0,7.30184235259,175500.0,298328286000.0,51875340000.0,15.07,575.09,30.51,147158213000.0,24.25,6.86,67919863000.0,3648,3546,66.46392958989,37.96,62272737000.0,,,,B+
1393,187270.0,신화콘텍,031-432-1527,C28000/전기장비 제조업,13.07189542483,0.0,0.81089354386,4000.0,38967162000.0,23801563000.0,75.82,163.72,11.49,19187292000.0,6.8,2.61,4191652000.0,175,306,6.29296918018,-6.99,2148990000.0,1393,1393,1393,1393
1394,24830.0,세원물산,053-582-5161,C30000/자동차 및 트레일러 제조업,3.67896895137,0.0,0.23751639543,6280.0,85439129000.0,67592594000.0,41.76,126.4,13.32,107734856000.0,8.37,14.98,22485270000.0,2199,1707,1.83552202772,67.82,9796414000.0,1394,1394,1394,1394
1395,92440.0,기신정기,032-820-1600,C29000/기타 기계 및 장비 제조업,,,,,,,,,,,,,,257,,,,,B,B,C,B
1396,24840.0,케이비아이메탈,053-610-5600,C24000/1차 금속 제조업,,0.0,0.93769644478,2685.0,188633639000.0,111866681000.0,150.86,168.62,-3.09,312044696000.0,11.18,6.92,8887899000.0,129,-44,,37.13,7407772000.0,1396,1396,1396,1396
1397,170030.0,현대공업,052-276-1900,C32000/가구 제조업,22.80098280098,0.0,1.25419981241,9280.0,100165761000.0,42571636000.0,39.65,235.29,11.02,114951469000.0,40.51,6.74,7835690000.0,706,407,19.91159936488,32.0,6815284000.0,1397,1397,1397,1397
1398,36710.0,심텍홀딩스,043-909-8000,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",28.1304347826,0.0,0.97920513363,3235.0,4222664000.0,6273524000.0,6.23,67.31,6.56,6658646000.0,28425.38,13.41,3454513000.0,483,115,105.40892798957,121.15,3207521000.0,1398,1398,1398,1398
1399,19490.0,하이트론씨스템즈,031-670-9100,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,3.5539185991,8800.0,44058149000.0,29674408000.0,171.85,148.47,-93.54,11566895000.0,1.79,1.99,-3373783000.0,-3596,-1043,,-35.7,-3950917000.0,C,C,B,B
1400,42370.0,비츠로테크,031-489-2000,M71000/전문서비스업,147.40259740259,0.0,2.8323097923,11350.0,17963579000.0,19966696000.0,25.46,89.97,3.92,10526128000.0,512.06,1.54,,160,77,255.63063063063,-46.99,2533062000.0,1400,1400,1400,1400
1401,32750.0,삼진,031-467-5847-8,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",19.35483870967,0.0,0.99221036119,12600.0,45189396000.0,9128609000.0,16.49,495.03,10.39,58943930000.0,217.0,7.45,1658522000.0,918,651,,1.6,1157589000.0,1401,1401,1401,1401
1402,21820.0,세원정공,053-582-5161,C30000/자동차 및 트레일러 제조업,,,,,,,,,,,,,,709,,,,,B+,B+,B,B+
1403,64820.0,케이프,055-370-1234,C31000/기타 운송장비 제조업,4.23510466988,0.0,0.77390839926,5260.0,92305911000.0,63588460000.0,37.01,145.16,39.93,20580420000.0,2.9,4.74,3517849000.0,298,1242,57.92313621847,-5.7,2314086000.0,1403,1403,1403,1403
1404,18310.0,삼목에스폼,02-561-0941,C25000/금속가공제품 제조업;기계 및 가구 제외,208.33333333333,0.0,0.70179681578,16250.0,169937368000.0,39158132000.0,15.41,433.98,0.54,58952036000.0,,7.3,1131322000.0,58,78,345.2305077544,-5.52,-6328758000.0,1404,1404,1404,1404
1405,33250.0,체시스,053-851-8511,C30000/자동차 및 트레일러 제조업,,,,,,,,,,,,,,-180,,,,,B+,B,B+,B+
1406,39840.0,디오,051-745-7777,"C27000/의료, 정밀, 광학기기 및 시계 제조업",49.58133971291,0.0,4.21305773464,41450.0,164349516000.0,101805587000.0,73.76,161.43,15.27,46056554000.0,5.53,0.84,18667997000.0,667,836,212.78234086242,16.58,15224630000.0,B,B,C,B+
1407,214330.0,금호에이치티,062-958-2700,C30000/자동차 및 트레일러 제조업,,0.0,1.21457704608,2290.0,179885567000.0,93491081000.0,39.79,192.41,-0.52,101798686000.0,7.36,3.94,3384653000.0,-117,-5,,25.67,1254356000.0,D,D,D,C
1408,67570.0,엔브이에이치코리아,054-779-1822,C30000/자동차 및 트레일러 제조업,30.80924855491,0.0,1.05954103783,5330.0,83898656000.0,182679796000.0,153.32,45.93,6.67,201358537000.0,253.36,9.73,8952444000.0,36,173,79.13882702301,13.52,4302795000.0,1408,1408,1408,1408
1409,25890.0,한국주강,055-585-7001-6,C29000/기타 기계 및 장비 제조업,,0.0,1.11907821113,2700.0,17473248000.0,17473960000.0,71.49,100.0,-6.27,20406954000.0,8.58,5.3,964169000.0,-120,-81,,18.72,77120000.0,D,B,C,D
1410,86710.0,선진뷰티사이언스,031-494-6322,C20000/화학물질 및 화학제품 제조업;의약품 제외,50.26385224274,0.0,2.5703125527,19050.0,38704309000.0,14402136000.0,117.35,268.74,11.91,24487439000.0,6.62,5.77,4181723000.0,,379,32.35394021739,-6.86,2150942000.0,1410,1410,1410,1410
1411,33240.0,자화전자,043-210-7114,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",34.01826484018,0.0,1.42965154882,22350.0,220954645000.0,96946925000.0,39.83,227.91,8.02,146764155000.0,15.88,4.32,5248936000.0,-262,657,,16.69,2190897000.0,C,D,B,B
1412,65350.0,신성델타테크,055-260-1000,C28000/전기장비 제조업,27.71739130434,0.0,2.59487402141,15300.0,38988221000.0,64180053000.0,54.33,60.75,19.06,95439127000.0,51.55,16.82,17062886000.0,356,552,,41.53,15254697000.0,1412,1412,1412,1412
1413,103230.0,에스앤더블류,051-205-7411,C29000/기타 기계 및 장비 제조업,,0.0,0.46884124155,2505.0,15780200000.0,5682294000.0,39.69,277.71,-6.31,13801300000.0,2.63,7.03,-842150000.0,87,-172,,-26.18,-842150000.0,1413,1413,1413,1413
1414,22220.0,정산애강,043-723-2007,C22000/고무제품 및 플라스틱제품 제조업,60.60975609756,0.0,1.4736142985,2485.0,64157453000.0,11525764000.0,16.01,556.64,4.91,32168603000.0,11.26,2.84,4133725000.0,48,41,155.40963101938,9.64,3341028000.0,1414,1414,1414,1414
1415,111870.0,케이에이치일렉트론,032-683-7300,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,1.02373410457,1115.0,28978979000.0,56472879000.0,50.83,51.31,-16.04,7677342000.0,14.2,5.01,-1378736000.0,-646,-94,,43.81,-1594627000.0,1415,1415,1415,1415
1416,39830.0,오로라월드,02-3420-4114,"M73000/기타 전문, 과학 및 기술 서비스업",53.09523809523,0.0,1.18421499821,11150.0,69225808000.0,111602086000.0,189.12,62.03,4.14,55728380000.0,7.77,3.62,7104018000.0,707,210,,-6.29,4523177000.0,1416,1416,1416,1416
1417,108380.0,대양전기공업,051-200-5331,C31000/기타 운송장비 제조업,10.71226681741,0.0,0.86248133376,18950.0,112876395000.0,36603430000.0,17.67,308.38,16.04,58909612000.0,4.62,4.91,6581331000.0,1368,1769,6.16960387561,-18.41,4676539000.0,1417,1417,1417,1417
1418,54050.0,농업회사법인농우바이오,031-213-4323-7,A01000/농업,42.81150159744,0.0,0.94362077148,13400.0,130586050000.0,46283733000.0,20.97,282.14,4.37,54849134000.0,1.6,2.14,6568309000.0,487,313,102.30569552603,1.94,4412202000.0,1418,1418,1418,1418
1419,31310.0,아이즈비전,02-6330-5038,J61000/통신업,10.24844720496,0.0,0.85950482104,4950.0,21934624000.0,14536325000.0,16.82,150.9,16.19,11748839000.0,23.52,22.83,2372696000.0,1070,483,87.2861929113,45.66,2110743000.0,1419,1419,1419,1419
1420,32580.0,피델릭스,031-785-3500,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,1.5558658956,1660.0,47558965000.0,12704235000.0,43.27,374.36,-2.89,31956272000.0,2.98,3.58,1207525000.0,-180,-16,,6.8,201714000.0,1420,1420,1420,1420
1421,372910.0,한컴라이프케어,031-5183-9000,"C27000/의료, 정밀, 광학기기 및 시계 제조업",,,,,,,,,,,,,,,,,,,1421,1421,1421,1421
1422,34940.0,조아제약,02-6670-9200,C21000/의료용 물질 및 의약품 제조업,,0.0,2.4490798886,4485.0,47323320000.0,20669356000.0,44.5,228.95,-10.99,27262925000.0,4.8,2.31,-3612806000.0,-20,-105,,-20.09,-3612806000.0,1422,1422,1422,1422
1423,225330.0,씨엠에스에듀,02-552-8500,P85000/교육 서비스업,24.81228668941,0.0,3.26624135142,7270.0,18252845000.0,43427291000.0,131.11,42.03,25.84,47152380000.0,121.6,35.9,12620373000.0,331,293,10.58455266797,8.53,7120587000.0,1423,1423,1423,1423
1424,65570.0,삼영이엔씨,051-601-6666,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4475.0,0.0,1.2858382516,8950.0,68169724000.0,25731104000.0,33.99,264.93,0.05,14599504000.0,0.88,2.02,-55965000.0,-289,2,,-15.65,-1431820000.0,1424,1424,1424,1424
1425,130500.0,지에이치신소재,054-460-8100,C13000/섬유제품 제조업; 의복제외,131.48148148148,0.0,1.78565141066,7100.0,24170378000.0,35084028000.0,95.31,68.89,2.71,26675733000.0,14.04,3.17,1383241000.0,-118,54,74.6896696823,20.7,876666000.0,1425,1425,1425,1425
1426,187660.0,에이디엠코리아,02-730-1457,M70000/연구개발업,71.31868131868,0.0,4.21097708942,6490.0,36403478000.0,4523548000.0,15.16,804.75,13.49,6950423000.0,,3.5,2090507000.0,,91,,,1849707000.0,1426,1426,1426,1426
1427,127710.0,아시아경제,02-2200-2197,J63000/정보서비스업,,0.0,1.56759970395,6460.0,82264639000.0,71462398000.0,74.07,115.12,-21.55,20651790000.0,935.3,3.98,4653946000.0,112,-454,64.02378592666,12.33,4277030000.0,1427,1427,1427,1427
1428,356890.0,싸이버원,02-3475-4900,J58000/출판업,91.04938271604,0.0,2.71797215322,14750.0,22499489000.0,4178374000.0,16.73,538.47,7.04,10400449000.0,2130.37,6.72,890186000.0,,162,67.41316270566,,579441000.0,1428,1428,1428,1428
1429,139050.0,시티랩스,031-470-4800,"J62000/컴퓨터 프로그래밍, 시스템 통합 및 관리업",,0.0,1.30996879393,764.0,16032251000.0,27903490000.0,64.72,57.46,-5.41,8446454000.0,,13.01,-828973000.0,-198,-16,,4.14,-1023794000.0,1429,1429,1429,1429
1430,88260.0,이리츠코크렙기업구조조정부동산투자회사,02-787-0000,L68000/부동산업,155.67567567567,0.0,1.29035437701,5760.0,15257083000.0,287288538000.0,104.7,5.31,1.66,7142913000.0,,,6850452000.0,127,37,100.76976906927,0.34,5328296000.0,1430,1430,1430,1430
1431,92230.0,KPX홀딩스,02-2014-4150,C20000/화학물질 및 화학제품 제조업;의약품 제외,7.67670296818,0.0,0.6059455308,71900.0,178585939000.0,24895433000.0,5.7,717.34,15.31,65293032000.0,328.39,8.9,10022878000.0,23283,9366,,209.55,9888887000.0,C,D,B+,C
1432,332370.0,아이디피,02-6099-3700,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",34.18518518518,0.0,1.5961981776,9230.0,33602017000.0,2887689000.0,7.68,1163.63,9.44,9525034000.0,3.61,3.99,1658452000.0,279,270,27.61736632656,,1292752000.0,1432,1432,1432,1432
1433,92220.0,케이이씨,02-2025-5000,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",20.76335877862,0.0,1.77607135627,2720.0,212108392000.0,140387138000.0,133.04,151.09,17.88,118652058000.0,6.93,2.67,7967165000.0,-387,131,96.65955934612,40.61,6574824000.0,1433,1433,1433,1433
1434,94170.0,동운아나텍,02-3465-8765,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,4.52127826583,7200.0,55363110000.0,18614840000.0,122.61,297.41,-26.15,29401555000.0,2.67,2.61,-2729851000.0,56,-259,,19.86,-3349339000.0,1434,1434,1434,1434
1435,143240.0,사람인에이치알,02-2025-4733,J63000/정보서비스업,28.81181318681,0.0,3.83811305736,41950.0,86797386000.0,19069854000.0,15.15,455.15,25.58,45410602000.0,,8.34,20031558000.0,1759,1456,28.35091608264,51.29,18390818000.0,C,C,C,B+
1436,220100.0,퓨쳐켐,02-497-3114,C21000/의료용 물질 및 의약품 제조업,294.11764705882,0.0,3.45452577421,15000.0,34092351000.0,1451160000.0,5.88,2349.32,2.57,3627308000.0,7.39,5.36,-2495168000.0,-2372,51,,53.15,-3821762000.0,1436,1436,1436,1436
1437,239610.0,에이치엘사이언스,031-421-9903,C10000/식료품 제조업,25.76058201058,0.0,2.08501062043,38950.0,82710490000.0,10784922000.0,11.74,766.91,16.07,61078828000.0,21.73,19.43,9736739000.0,3916,1512,23.59133389459,-16.97,9343853000.0,1437,1437,1437,1437
1438,322310.0,오로스테크놀로지,031-8046-8800,C29000/기타 기계 및 장비 제조업,41.05199516324,0.0,4.74179892258,33950.0,59243963000.0,12231646000.0,21.61,484.35,32.98,30264212000.0,6.59,21.76,10411949000.0,,827,20.93779101679,,9539184000.0,1438,1438,1438,1438
1439,138360.0,협진,031-695-8233,C20000/화학물질 및 화학제품 제조업;의약품 제외,,0.0,3.69402277431,4480.0,4884181000.0,2880672000.0,33.76,169.55,-8.6,304930000.0,0.51,0.47,-934393000.0,-311,-54,,-96.32,-934393000.0,1439,1439,1439,1439
1440,193250.0,와이제이엠게임즈,02-6011-2996,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,2.51061158923,2360.0,7652194000.0,5595705000.0,11.45,136.75,-0.14,4693881000.0,839.24,6.16,-1925521000.0,-103,-1,82.51748251748,129.94,-2107175000.0,1440,1440,1440,1440
1441,173130.0,오파스넷,1899-4507,"J62000/컴퓨터 프로그래밍, 시스템 통합 및 관리업",22.54464285714,0.0,2.45055222345,5050.0,43712291000.0,21053235000.0,118.39,207.63,21.99,44552350000.0,8.43,7.52,1924783000.0,1511,224,,-6.39,1461891000.0,1441,1441,1441,1441
1442,273640.0,와이엠텍,043-212-6651,C28000/전기장비 제조업,,,,,20645818000.0,4115990000.0,16.12,501.6,22.27,13045645000.0,10.23,7.28,,,,,,3524168000.0,1442,1442,1442,1442
1443,43100.0,솔고바이오메디칼,031-610-4000,"C27000/의료, 정밀, 광학기기 및 시계 제조업",198.75,0.0,2.7617112188,1590.0,24814872000.0,14615474000.0,66.7,169.78,2.65,8732772000.0,1.71,1.37,669968000.0,29,8,,6.55,229240000.0,1443,1443,1443,1443
1444,93050.0,LF,02-3441-8114,"C14000/의복, 의복액세서리 및 모피제품 제조업",7.29390681003,0.0,0.47050739424,20350.0,742909235000.0,251886012000.0,34.56,294.94,12.32,549184937000.0,5.01,12.95,54806893000.0,1386,2790,10.45788581119,1.33,31006767000.0,A,B+,A+,A
1445,307930.0,컴퍼니케이파트너스,02-568-8470,K64000/금융업,30.58103975535,0.0,2.59651910648,10000.0,8096852000.0,3031611000.0,13.33,,17.16,,,,,632,327,,59.46,,1445,1445,1445,1445
1446,104830.0,원익머트리얼즈,043-210-4600,C20000/화학물질 및 화학제품 제조업;의약품 제외,13.2557266241,0.0,1.20320167534,35300.0,112407987000.0,25300022000.0,7.7,444.3,18.77,135347139000.0,10.55,10.6,33404575000.0,2671,2663,16.0084894879,3.25,23438755000.0,1446,1446,1446,1446
1447,330350.0,위더스제약,02-3486-7474,C21000/의료용 물질 및 의약품 제조업,101.37931034482,0.0,2.61588643849,14700.0,76479590000.0,20216609000.0,41.19,378.3,4.92,27931317000.0,7.05,2.55,3009513000.0,212,145,71.92836521994,,2317425000.0,1447,1447,1447,1447
1448,93370.0,후성,031-627-4322,C20000/화학물질 및 화학제품 제조업;의약품 제외,61.64772727272,0.0,4.02054368126,10850.0,98656982000.0,72562583000.0,70.78,135.96,13.38,132493229000.0,9.87,6.11,19392963000.0,119,176,93.75270025058,15.39,19392963000.0,A,A,A+,A
1449,93520.0,매커스,02-3490-9500,G46000/도매 및 상품중개업,5.83064516129,0.0,1.64505868058,7230.0,119906692000.0,74537127000.0,108.01,160.87,46.46,65918155000.0,11.16,2.2,9164302000.0,628,1240,3.72862999922,55.65,9084083000.0,1449,1449,1449,1449
1450,134580.0,디엠티,02-3400-4600,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,1.98667967183,3320.0,23397212000.0,4460676000.0,25.47,524.52,-13.9,11493783000.0,3.36,2.04,-1684593000.0,-392,-125,,-6.63,-1827802000.0,1450,1450,1450,1450
1451,166090.0,하나머티리얼즈,041-410-1015,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",30.71808510638,0.0,4.21709071856,46200.0,130989800000.0,97739904000.0,79.83,134.02,28.63,119024010000.0,7.38,18.31,52471525000.0,1960,1504,18.59020272173,22.17,34572631000.0,1451,1451,1451,1451
